Partner IID;Gender;Age;Field of study;Field coded;Undergraduate;Median SAT score;Tuition;Race;Importance of race;Importance of religion;From;Zip code;Median income;Goal for the evening;Frequency of dates;Frequency of going out;Intended career;Career code;Interest in playing sports;Interest in watching sports;Interest in bodybuilding and exercices;Interest in dining;Interest in museums;Interest in art;Interest in hiking/camping;Interest in gaming;Interest in clubbing;Interest in reading;Interest in tv;Interest in theater;Interest in movies;Interest in concerts;Interest in music;Interest in shopping;Interest in yoga;How happy do you expect to be;Expected number of interested people;Looking for attractive (before evening);Looking for sincere (before evening);Looking for intelligent (before evening);Looking for fun (before evening);Looking for ambitious (before evening);Looking for shared interests (before evening);Other peers importance for attractive (before evening);Other peers importance for sincere (before evening);Other peers importance for intelligent (before evening);Other peers importance for fun (before evening);Other peers importance for ambitious (before evening);Other peers importance for shared interests (before evening);Opposite sex importance for attractive (before evening);Opposite sex importance for sincere (before evening);Opposite sex importance for intelligent (before evening);Opposite sex importance for fun (before evening);Opposite sex importance for ambitious (before evening);Opposite sex importance for shared interests (before evening);How attractive do you think you are (before evening);How sincere do you think you are (before evening);How fun do you think you are (before evening);How intelligent do you think you are (before evening);How ambitious do you think you are (before evening);How attractive do you think you are perceived (before evening);How sincere do you think you are perceived (before evening);How intelligent do you think you are perceived (before evening);How fun do you think you are perceived (before evening);How ambitious do you think you are perceived (before evening);How important is attractiveness (mid evening);How important is sincerity (mid evening);How important is intelligence (mid evening);How important is fun (mid evening);How important is ambition (mid evening);How important is shared interests (mid evening);Self rating of attractiveness (mid evening);Self rating of sincerity (mid evening);Self rating of intelligence (mid evening);Self rating of fun (mid evening);Self rating of ambition (mid evening);Satisfaction of people met;4 minutes is;Number of dates you had was;Importance of attractiveness in decision (after event);Importance of sincerity in decision (after event);Importance of intelligence in decision (after event);Importance of fun in decision (after event);Importance of ambition in decision (after event);Importance of shared interests in decision (after event);Looking for attractive (after event);Looking for sincere (after event);Looking for intelligent (after event);Looking for fun (after event);Looking for ambitious (after event);Looking for shared interests (after event);Other peers importance for attractive (after event);Other peers importance for sincere (after event);Other peers importance for intelligent (after event);Other peers importance for fun (after event);Other peers importance for ambitious (after event);Other peers importance for shared interests (after event);Opposite sex importance for attractive (after event);Opposite sex importance for sincere (after event);Opposite sex importance for intelligent (after event);Opposite sex importance for fun (after event);Opposite sex importance for ambitious (after event);Opposite sex importance for shared interests (after event);How attractive do you think you are (after event);How sincere do you think you are (after event);How intelligent do you think you are (after event);How fun do you think you are (after event);How ambitious do you think you are (after event);How attractive do you think you are perceived (after event);How sincere do you think you are perceived (after event);How intelligent do you think you are perceived (after event);How fun do you think you are perceived (after event);How ambitious do you think you are perceived (after event);How many have you called;How many called you;Have you been on a date with a match?;With how many matches;How many dates?;Looking for attractive (follow up);Looking for sincere (follow up);Looking for intelligent (follow up);Looking for fun (follow up);Looking for ambitious (follow up);Looking for shared interests (follow up);Importance of attractiveness in decision (follow up);Importance of sincerity in decision (follow up);Importance of intelligence in decision (follow up);Importance of fun in decision (follow up);Importance of ambition in decision (follow up);Importance of shared interests in decision (follow up);Other peers importance for attractive (follow up);Other peers importance for sincere (follow up);Other peers importance for intelligent (follow up);Other peers importance for fun (follow up);Other peers importance for ambitious (follow up);Other peers importance for shared interests (follow up);Opposite sex importance for attractive (follow up);Opposite sex importance for sincere (follow up);Opposite sex importance for intelligent (follow up);Opposite sex importance for fun (follow up);Opposite sex importance for ambitious (follow up);Opposite sex importance for shared interests (follow up);How attractive do you think you are (follow up);How sincere do you think you are (follow up);How intelligent do you think you are (follow up);How fun do you think you are (follow up);How ambitious do you think you are (follow up);How attractive do you think you are perceived (follow up);How sincere do you think you are perceived (follow up);How intelligent do you think you are perceived (follow up);How fun do you think you are perceived (follow up);How ambitious do you think you are perceived (follow up)
161;Male;22;Biochemistry;Biological Sciences/Chemistry/Physics;;;;European/Caucasian-American;6;2;State College, PA;15,668;53,771.00;To meet new people;Twice a month;Twice a week;undecided;Undecided ;9;9;9;8;7;6;7;7;9;9;8;6;8;6;9;6;2;7;;16.67;18.75;18.75;18.75;18.75;8.33;8;8;9;9;9;7;14.55;18.18;18.18;16.36;18.18;14.55;8;7;9;9;7;;;;;;20.00;20.00;15.56;20.00;13.33;11.11;8.00;6.00;9.00;10;6;4;Too little;Just right;;;;;;;16.00;18.00;18.00;20.00;12.00;16.00;8;8;9;9;5;9;14.55;18.18;16.36;18.18;16.36;16.36;8;8;10;10;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;Male;27;Biochemistry;Biological Sciences/Chemistry/Physics;;;;Asian/Pacific Islander/Asian-American;1;1;Canada;;;To meet new people;Several times a year;Twice a week;pharmaceuticals and biotechnology;Doctor/Medicine;3;3;3;8;7;7;6;2;8;5;4;3;9;10;10;7;3;4;;15.22;15.22;19.57;17.39;13.04;19.57;8;7;7;8;6;7;13.04;19.57;19.57;17.39;17.39;13.04;7;8;7;9;8;;;;;;18.37;18.37;16.33;18.37;12.24;16.33;7.00;7.00;8.00;6;8;5;Too little;Just right;;;;;;;15.22;15.22;19.57;17.39;13.04;19.57;9;5;8;8;6;7;15.91;15.91;20.45;15.91;18.18;13.64;7;7;9;7;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;Male;26;Art Education;Education, Academia;;;;European/Caucasian-American;1;1;Minnesota;55,391;56,096.00;Looking for a serious relationship;Once a week;Once a week;college art teacher;Academic/Research;6;2;2;4;8;8;4;1;1;8;1;6;6;4;6;2;1;2;;12.00;20.00;20.00;20.00;16.00;12.00;8;8;8;8;8;8;14.29;14.29;14.29;23.81;14.29;19.05;7;8;8;9;7;;;;;;13.89;13.89;22.22;16.67;19.44;13.89;7.00;8.00;9.00;7;8;7;Just Right;Too many;;;;;;;14.89;17.02;19.15;19.15;14.89;14.89;9;7;7;9;7;9;16.67;16.67;16.67;16.67;16.67;16.67;7;8;9;8;7;;;;;;3;0;Yes;2;;13.33;15.56;17.78;20.00;17.78;15.56;;;;;;;7;7;7;8;8;8;7;7;7;8;8;;7;7;8;7;8;;;;;
164;Male;27;Philosophy;History/Religion/Philosophy;;;;European/Caucasian-American;1;1;Los Angeles;90,291;31,560.00;Seemed like a fun night out;Several times a year;Twice a week;academic;Academic/Research;7;5;5;6;7;7;7;1;3;7;2;5;6;4;6;2;2;5;;20.51;23.08;20.51;17.95;2.56;15.38;8;5;5;5;5;5;21.88;15.63;15.63;15.63;15.63;15.63;7;9;6;9;4;;;;;;19.05;21.43;21.43;16.67;9.52;11.90;8.00;9.00;9.00;7;3;7;Just Right;Just right;;;;;;;19.51;21.95;21.95;17.07;7.32;12.20;9;7;7;8;6;7;16.67;16.67;16.67;16.67;16.67;16.67;8;9;9;6;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;Male;30;American Studies (Masters);Political Science/International Affairs;;;;European/Caucasian-American;4;7;Detroit;48,070;52,467.00;To get a date;Several times a year;Once a week;Writer;Creative Arts/Entertainment;3;1;6;6;7;7;2;1;1;10;8;8;8;5;5;2;2;6;;16.67;12.50;20.83;18.75;12.50;18.75;10;6;6;8;2;6;9.09;20.45;18.18;20.45;13.64;18.18;8;6;7;9;2;;;;;;18.18;18.18;22.73;13.64;9.09;18.18;8.00;8.00;9.00;5;5;8;Too little;Too many;;;;;;;19.51;19.51;21.95;14.63;7.32;17.07;9;8;5;7;2;5;13.95;18.60;16.28;16.28;18.60;16.28;8;7;9;5;3;;;;;;2;0;Yes;2;;17.78;17.78;20.00;15.56;11.11;17.78;;;;;;;9;7;5;7;3;6;5;7;7;8;9;;8;7;9;5;4;;;;;
166;Male;26;Business;Business/Econ/Finance;;;;Other;1;9;Washington DC Metro Region;20,817;80,006.00;To say I did it;Once a month;Twice a week;Finance;Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin;5;5;9;4;4;2;5;1;3;9;1;5;8;7;10;1;7;6;;27.78;19.44;19.44;27.78;2.78;2.78;10;8;8;8;6;7;21.74;15.22;15.22;15.22;17.39;15.22;7;7;7;7;7;;;;;;22.22;22.22;22.22;22.22;5.56;5.56;6.00;6.00;6.00;6;6;2;Just Right;Too many;;;;;;;25.00;20.00;20.00;25.00;5.00;5.00;10;7;5;8;5;7;19.15;19.15;14.89;14.89;21.28;10.64;7;7;7;7;5;;;;;;1;0;Yes;1;;16.67;16.67;16.67;16.67;16.67;16.67;;;;;;;7;7;7;7;7;7;7;7;7;7;7;;7;7;7;7;7;;;;;
167;Male;23;biology;Biological Sciences/Chemistry/Physics;;;;European/Caucasian-American;1;1;colorado;80,005;47,572.00;To meet new people;Several times a year;Twice a week;professor;Academic/Research;9;9;8;6;8;8;9;2;5;6;5;6;8;6;7;3;2;3;;18.60;13.95;18.60;16.28;16.28;16.28;9;5;6;8;5;5;13.64;18.18;20.45;13.64;15.91;18.18;6;7;7;7;5;;;;;;;;;;;;;;;;;6;Too little;Just right;;;;;;;19.05;14.29;19.05;16.67;16.67;14.29;9;5;6;8;7;8;13.64;18.18;20.45;15.91;13.64;18.18;6;5;6;6;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;Male;23;Cell Biology;Biological Sciences/Chemistry/Physics;;;;Asian/Pacific Islander/Asian-American;1;1;Berkeley, CA;90,031;22,439.00;Seemed like a fun night out;Twice a month;Twice a week;TBA;Undecided ;5;5;3;5;5;5;5;3;3;5;3;5;5;5;3;3;3;5;;11.11;17.78;17.78;17.78;17.78;17.78;8;8;8;8;8;8;16.67;16.67;16.67;16.67;16.67;16.67;5;5;5;5;5;;;;;;15.56;17.78;17.78;17.78;13.33;17.78;6.00;6.00;6.00;6;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;Male;28;Microbiology;Biological Sciences/Chemistry/Physics;;;;European/Caucasian-American;2;3;Buffalo, NY;14,227;31,383.00;To meet new people;Several times a year;Twice a week;Research scientist, professor;Academic/Research;10;7;8;9;9;7;7;1;6;4;2;7;6;8;8;4;4;6;;17.78;20.00;17.78;15.56;15.56;13.33;10;6;7;9;6;9;20.00;15.56;17.78;17.78;15.56;13.33;7;9;7;8;7;;;;;;;;;;;;;;;;;6;Too little;Too few;;;;;;;18.75;18.75;16.67;16.67;14.58;14.58;9;7;7;9;6;7;18.75;18.75;16.67;16.67;14.58;14.58;8;9;8;7;7;;;;;;1;0;;;;16.33;18.37;18.37;16.33;16.33;14.29;;;;;;;10;7;7;8;7;7;9;9;9;9;8;;8;9;8;7;7;;;;;
170;Male;28;Biochemistry;Biological Sciences/Chemistry/Physics;;;;Asian/Pacific Islander/Asian-American;2;1;India;;;Seemed like a fun night out;Once a month;Once a week;Physician Scientist;Doctor/Medicine;2;1;8;8;8;8;5;3;1;9;8;7;8;6;8;4;5;6;;16.28;20.93;18.60;18.60;13.95;11.63;8;7;7;9;5;7;17.78;15.56;15.56;17.78;20.00;13.33;7;8;6;9;8;;;;;;18.42;18.42;18.42;15.79;13.16;15.79;6.00;7.00;8.00;6;7;6;Too little;Too many;;;;;;;19.51;21.95;17.07;14.63;12.20;14.63;9;7;6;8;8;7;17.50;20.00;12.50;17.50;12.50;20.00;6;8;9;5;8;;;;;;0;0;;;;16.28;20.93;20.93;16.28;11.63;13.95;;;;;;;9;5;4;8;8;7;6;7;5;7;9;;6;8;9;5;7;;;;;
171;Male;29;Finance;Business/Econ/Finance;;;;European/Caucasian-American;1;1;France;75,015;;Seemed like a fun night out;Twice a month;Twice a week;Finance;Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin;8;2;8;8;5;5;5;2;8;9;6;6;9;4;9;7;1;8;;19.57;10.87;19.57;19.57;19.57;10.87;9;8;8;8;8;5;15.22;15.22;19.57;19.57;19.57;10.87;10;10;10;10;10;;;;;;23.81;11.90;19.05;21.43;16.67;7.14;10.00;10.00;10.00;10;10;7;Too little;Just right;;;;;;;20.41;12.24;16.33;18.37;14.29;18.37;9;7;8;9;9;7;15.38;15.38;17.31;17.31;19.23;15.38;10;10;10;10;10;;;;;;4;2;Yes;2;;18.75;14.58;16.67;18.75;14.58;16.67;;;;;;;8;7;8;7;9;9;8;8;8;8;9;;12;12;12;12;12;;;;;
172;Male;27;Business;Business/Econ/Finance;;;;European/Caucasian-American;5;7;London, England;;;Seemed like a fun night out;Once a week;Several times a week;Management Consulting;Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin;7;8;7;8;4;5;5;6;8;7;4;6;8;8;7;6;3;5;;17.78;17.78;22.22;20.00;15.56;6.67;9;6;4;5;3;5;17.39;17.39;19.57;17.39;17.39;10.87;5;6;9;8;9;;;;;;20.93;18.60;23.26;16.28;11.63;9.30;6.00;7.00;7.00;9;8;5;Too little;Too many;;;;;;;21.43;16.67;23.81;19.05;11.90;7.14;10;3;4;7;2;5;20.45;13.64;18.18;18.18;15.91;13.64;6;5;8;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;Male;22;math;Math;;;;European/Caucasian-American;5;7;NJ;8,536;;Seemed like a fun night out;Twice a month;Several times a week;professor;Academic/Research;10;8;9;6;5;6;7;4;8;7;4;5;6;9;10;3;6;3;;18.37;18.37;20.41;20.41;16.33;6.12;8;7;6;8;7;5;14.58;18.75;18.75;20.83;16.67;10.42;7;9;9;9;9;;;;;;17.02;17.02;17.02;17.02;17.02;14.89;7.00;8.00;9.00;8;8;6;Just Right;Just right;;;;;;;17.78;17.78;17.78;20.00;15.56;11.11;8;7;6;8;6;6;12.77;19.15;17.02;19.15;17.02;14.89;7;8;8;8;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Female;29;International Affairs/Finance;Business/Econ/Finance;;;;Asian/Pacific Islander/Asian-American;1;1;Pennsylvania;19,087;58,802.00;Looking for a serious relationship;Once a month;Once a week;Finance;Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin;5;4;6;6;8;8;4;4;6;8;4;6;5;9;9;6;5;5;;9.52;23.81;16.67;16.67;16.67;16.67;8;8;6;8;5;8;17.07;17.07;14.63;19.51;12.20;19.51;9;10;8;8;6;;;;;;11.90;23.81;16.67;16.67;16.67;14.29;10.00;10.00;7.00;10;7;7;Too little;Just right;;;;;;;11.90;23.81;16.67;16.67;16.67;14.29;8;8;7;8;7;7;18.18;18.18;15.91;15.91;15.91;15.91;9;10;7;7;7;;;;;;0;1;;;;13.64;22.73;15.91;15.91;15.91;15.91;;;;;;;7;7;7;8;6;6;7;7;7;7;7;;7;7;7;7;7;;;;;
175;Female;23;International Affairs;Political Science/International Affairs;;;;Other;5;8;Ohio;43,220;40,749.00;To meet new people;Once a week;Several times a week;Business;Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin;8;2;6;8;7;7;3;3;6;6;5;6;5;6;9;5;3;7;;12.24;20.41;16.33;14.29;20.41;16.33;10;5;6;7;8;6;22.22;11.11;13.33;20.00;17.78;15.56;7;10;8;8;9;;;;;;16.67;16.67;16.67;16.67;16.67;16.67;7.00;7.00;7.00;7;7;5;Just Right;Too few;;;;;;;14.29;16.33;16.33;16.33;18.37;18.37;9;6;6;9;6;7;20.93;13.95;13.95;20.93;13.95;16.28;7;8;7;8;9;;;;;;0;0;;;;14.29;16.33;16.33;18.37;18.37;16.33;;;;;;;9;7;6;9;7;9;7;9;8;8;9;;7;9;8;9;12;;;;;
176;Female;28;MBA;Business/Econ/Finance;;;;Asian/Pacific Islander/Asian-American;10;1;California;92,602;;To meet new people;Several times a year;Once a week;Finance;Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin;7;6;5;10;10;9;7;4;4;5;5;8;8;8;8;6;3;7;;13.04;21.74;19.57;17.39;15.22;13.04;8;9;8;8;7;6;18.75;18.75;16.67;18.75;12.50;14.58;6;9;7;8;6;;;;;;16.28;20.93;18.60;16.28;11.63;16.28;7.00;8.00;8.00;5;5;3;Just Right;Too few;;;;;;;15.91;20.45;18.18;15.91;13.64;15.91;8;8;7;7;7;7;19.57;17.39;15.22;17.39;13.04;17.39;7;8;8;6;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;Female;22;international affairs/international finance;Political Science/International Affairs;;;;European/Caucasian-American;8;3;San Diego, CA;92,120;47,997.00;To meet new people;Once a month;Twice a week;management consulting;Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin;5;9;6;8;6;4;2;3;7;9;7;6;7;3;4;5;1;6;;15.09;16.98;16.98;16.98;18.87;15.09;10;7;5;6;6;6;25.00;15.00;15.00;17.50;12.50;15.00;9;9;8;9;9;;;;;;16.00;16.00;18.00;18.00;20.00;12.00;9.00;7.50;9.00;8;9;6;Just Right;Too few;;;;;;;16.98;16.98;16.98;15.09;18.87;15.09;7;8;6;7;6;7;24.32;18.92;13.51;16.22;10.81;16.22;9;8;9;8;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;Female;35;Health policy;Social Science, Psychologist;;;;Asian/Pacific Islander/Asian-American;5;5;New York;;;To meet new people;Twice a month;Twice a week;health policy;Doctor/Medicine;3;4;7;9;8;8;8;2;9;8;8;8;8;8;9;6;8;5;;15.22;17.39;17.39;17.39;15.22;17.39;9;5;7;9;5;8;22.73;11.36;11.36;18.18;18.18;18.18;9;9;7;8;7;;;;;;17.07;17.07;17.07;17.07;14.63;17.07;9.00;8.00;7.00;6;7;6;Just Right;Just right;;;;;;;17.02;17.02;17.02;17.02;14.89;17.02;7;8;8;8;8;8;27.03;13.51;13.51;18.92;8.11;18.92;9;9;9;7;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;Female;30;English and Comp Lit;English/Creative Writing/ Journalism;;;;Latino/Hispanic American;5;1;California;91,011;78,704.00;Seemed like a fun night out;Several times a year;Once a week;academics;Academic/Research;5;5;10;10;7;7;5;1;7;10;1;8;8;7;9;10;9;2;;19.15;21.28;17.02;17.02;12.77;12.77;7;10;8;7;6;9;22.73;13.64;18.18;22.73;11.36;11.36;8;10;6;8;10;;;;;;19.05;16.67;19.05;16.67;16.67;11.90;7.00;10.00;8.00;7;10;1;Too little;Just right;;;;;;;18.75;18.75;18.75;16.67;14.58;12.50;7;9;8;7;7;9;21.28;12.77;12.77;21.28;12.77;19.15;7;10;9;7;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;Female;24;international finance and business;Business/Econ/Finance;;;;Asian/Pacific Islander/Asian-American;2;2;taiwan;8,820;;Other;Twice a month;Twice a week;financial service or fashion;Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin;7;7;5;9;5;5;8;5;9;6;7;9;9;7;8;9;7;6;;15.38;17.31;17.31;19.23;13.46;17.31;8;8;6;7;5;7;18.60;18.60;11.63;23.26;11.63;16.28;9;9;10;9;9;;;;;;15.22;17.39;17.39;19.57;15.22;15.22;8.00;6.00;7.00;7;6;7;Too little;Too few;;;;;;;17.02;19.15;17.02;21.28;12.77;12.77;8;8;7;10;5;7;21.95;14.63;14.63;24.39;12.20;12.20;9;8;8;9;6;;;;;;0;1;Yes;1;;14.55;18.18;18.18;18.18;16.36;14.55;;;;;;;10;8;8;8;8;8;10;6;6;8;6;;9;7;9;9;9;;;;;
181;Female;22;Sociomedical Sciences- School of Public Health;Medical Science, Pharmaceuticals, and Bio Tech;;;;Black/African American;7;8;Brooklyn, NY;11,217;31,143.00;Seemed like a fun night out;Once a month;Once a month;academic research;Academic/Research;3;6;5;9;9;9;6;3;9;9;9;9;9;9;9;9;6;4;;15.38;19.23;19.23;17.31;17.31;11.54;10;7;7;10;9;10;18.87;11.32;16.98;18.87;16.98;16.98;9;9;9;9;9;;;;;;15.38;19.23;19.23;19.23;15.38;11.54;8.00;10.00;10.00;10;10;7;Too little;Too many;;;;;;;15.69;19.61;17.65;15.69;17.65;13.73;10;9;8;8;8;8;22.73;11.36;11.36;22.73;18.18;13.64;9;9;9;9;9;;;;;;0;0;;;;15.38;17.31;19.23;13.46;19.23;15.38;;;;;;;9;7;7;9;7;9;10;6;6;10;6;;9;9;9;9;12;;;;;
182;Female;22;Epidemiology;Medical Science, Pharmaceuticals, and Bio Tech;;;;Black/African American;7;5;New Jersey;8,904;;Seemed like a fun night out;Twice a month;Once a week;Epidemiologist;Doctor/Medicine;5;6;2;8;3;2;1;4;1;7;8;2;6;4;10;8;1;6;;16.07;17.86;17.86;17.86;17.86;12.50;10;6;9;8;8;4;19.23;15.38;15.38;17.31;15.38;17.31;8;8;8;8;10;;;;;;14.00;18.00;20.00;18.00;18.00;12.00;8.00;8.00;9.00;10;9;6;Too little;Just right;;;;;;;14.29;16.33;18.37;18.37;18.37;14.29;8;7;7;8;7;7;20.00;15.56;15.56;17.78;15.56;15.56;8;8;9;9;9;;;;;;0;0;;;;16.67;16.67;16.67;16.67;16.67;16.67;;;;;;;8;8;8;8;8;8;8;8;8;8;8;;8;8;8;8;8;;;;;
183;Female;24;Social work;Social Work;;;;European/Caucasian-American;1;1;Uzbekistan;703,007;;Seemed like a fun night out;Almost never;Once a week;boxing champ;Creative Arts/Entertainment;9;6;8;9;8;8;9;9;9;7;8;8;9;9;10;8;1;5;;20.00;22.50;17.50;22.50;10.00;7.50;6;9;9;8;7;6;23.68;21.05;13.16;23.68;15.79;2.63;9;7;9;9;7;;;;;;14.00;18.00;18.00;18.00;16.00;16.00;9.00;9.00;8.00;8;8;5;Just Right;Just right;;;;;;;14.89;17.02;17.02;17.02;17.02;17.02;9;9;9;9;9;9;16.67;16.67;16.67;16.67;16.67;16.67;9;8;8;9;8;;;;;;0;1;;;;16.67;16.67;16.67;16.67;16.67;16.67;;;;;;;8;8;8;8;8;6;9;8;7;8;8;;8;8;8;8;8;;;;;
184;Male;34;International Business;Business/Econ/Finance;;;;European/Caucasian-American;1;1;Nebraska;68,005;32,129.00;To meet new people;Twice a month;Twice a week;International Business;Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin;5;2;4;8;8;7;8;3;8;8;3;9;8;5;6;2;8;9;;16.67;16.67;16.67;16.67;16.67;16.67;8;8;8;8;8;8;16.67;16.67;16.67;16.67;16.67;16.67;6;10;7;9;5;;;;;;20.83;18.75;20.83;18.75;10.42;10.42;5.00;9.00;8.00;7;5;9;Just Right;Just right;;;;;;;20.00;17.78;20.00;17.78;11.11;13.33;10;6;5;9;8;8;16.67;16.67;16.67;16.67;16.67;16.67;6;10;9;7;5;;;;;;4;2;Yes;1;;17.02;19.15;17.02;17.02;12.77;17.02;;;;;;;8;6;6;8;8;8;8;6;6;8;8;;6;9;9;7;6;;;;;
185;Male;25;Statistics;Math;;;;Asian/Pacific Islander/Asian-American;3;4;Queens;8,854;;Seemed like a fun night out;Almost never;Twice a month;Paper Back Writer;Creative Arts/Entertainment;8;7;8;8;8;9;6;7;8;9;9;9;9;8;9;9;9;6;;16.98;15.09;16.98;16.98;18.87;15.09;8;10;10;10;10;8;16.36;18.18;14.55;18.18;18.18;14.55;10;10;7;8;8;;;;;;19.23;17.31;13.46;19.23;11.54;19.23;8.00;8.00;7.00;10;5;6;Just Right;Too many;;;;;;;14.00;16.00;18.00;18.00;18.00;16.00;10;8;8;10;7;8;17.54;17.54;15.79;17.54;17.54;14.04;9;8;8;7;7;;;;;;0;0;;;;16.67;16.67;16.67;16.67;16.67;16.67;;;;;;;6;6;6;6;6;6;7;7;7;7;7;;6;6;6;6;6;;;;;
186;Male;24;Medical Informatics;Engineering;;;;Asian/Pacific Islander/Asian-American;4;3;Kansas;66,610;44,195.00;Seemed like a fun night out;Almost never;Once a week;Professor;Academic/Research;5;1;4;9;5;3;6;1;1;6;7;4;7;8;8;6;3;7;;19.44;19.44;22.22;16.67;11.11;11.11;7;4;6;8;6;4;15.79;13.16;21.05;18.42;21.05;10.53;4;8;4;7;6;;;;;;15.38;20.51;23.08;15.38;12.82;12.82;4.00;9.00;8.00;4;6;7;Just Right;Just right;;;;;;;16.67;22.22;25.00;11.11;11.11;13.89;8;5;5;7;5;8;13.16;10.53;21.05;21.05;18.42;15.79;4;9;7;5;6;;;;;;1;0;Yes;1;;18.92;21.62;21.62;10.81;13.51;13.51;;;;;;;8;7;5;8;5;7;5;5;7;8;7;;5;8;8;4;6;;;;;
187;Male;26;International Finance, Economic Policy;Business/Econ/Finance;;;;European/Caucasian-American;10;5;nyc;;;To meet new people;Twice a month;Several times a week;finance;Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin;3;5;10;5;10;10;1;2;1;10;5;8;8;10;10;1;1;6;;16.98;16.98;18.87;16.98;13.21;16.98;10;6;6;10;2;5;15.09;18.87;15.09;18.87;18.87;13.21;8;9;7;10;7;;;;;;19.23;19.23;17.31;13.46;13.46;17.31;9.00;8.00;10.00;8;8;4;Just Right;Just right;;;;;;;16.98;16.98;18.87;16.98;13.21;16.98;10;8;7;9;6;7;18.75;18.75;14.58;18.75;12.50;16.67;8;9;10;8;8;;;;;;0;0;;;;16.67;18.52;18.52;14.81;14.81;16.67;;;;;;;10;9;8;9;7;6;8;10;7;9;8;;8;9;12;8;8;;;;;
188;Male;21;electrical engineering;Engineering;;;;European/Caucasian-American;1;1;Atlanta;30,092;46,837.00;To meet new people;Once a week;Several times a week;academician;Academic/Research;2;1;5;10;8;8;5;7;5;7;3;5;5;5;7;7;3;6;;15.56;11.11;22.22;15.56;20.00;15.56;9;7;7;7;7;9;14.29;14.29;19.05;19.05;19.05;14.29;7;5;7;10;10;;;;;;11.90;11.90;23.81;16.67;16.67;19.05;7.00;6.00;9.00;7;9;3;Too little;Too few;;;;;;;14.58;14.58;20.83;14.58;18.75;16.67;10;6;6;8;6;6;14.29;16.33;18.37;16.33;20.41;14.29;7;6;9;7;9;;;;;;0;0;;;;15.22;15.22;19.57;15.22;17.39;17.39;;;;;;;9;6;6;8;6;6;6;8;7;7;8;;7;6;9;6;8;;;;;
189;Male;27;Law and Social Work;Law;;;;Other;6;1;Uruguay;11,500;;Seemed like a fun night out;Several times a year;Twice a week;Child Rights;International/Humanitarian Affairs;8;7;8;5;7;7;7;7;7;9;5;7;9;7;8;4;7;5;;16.98;16.98;16.98;16.98;16.98;15.09;9;7;7;8;7;7;16.98;16.98;16.98;16.98;16.98;15.09;8;8;8;8;9;;;;;;16.67;16.67;16.67;16.67;16.67;16.67;8.00;9.00;8.00;8;10;4;Just Right;Just right;;;;;;;16.36;16.36;16.36;16.36;16.36;18.18;10;7;7;8;7;9;16.67;16.67;16.67;16.67;16.67;16.67;8;8;8;8;9;;;;;;0;0;;;;15.79;17.54;17.54;17.54;15.79;15.79;;;;;;;10;7;7;8;6;7;9;9;9;9;9;;8;9;8;8;9;;;;;
190;Male;25;International Development;Political Science/International Affairs;;;;European/Caucasian-American;1;1;Azerbaijan;370,138;;To meet new people;Almost never;Once a week;Development work on field in the middle of nowhere;International/Humanitarian Affairs;7;7;8;3;2;2;6;5;9;8;2;4;7;9;10;3;1;8;;15.56;20.00;20.00;20.00;13.33;11.11;9;7;8;9;8;7;12.77;19.15;19.15;19.15;14.89;14.89;7;7;7;7;7;;;;;;19.57;19.57;17.39;21.74;10.87;10.87;5.00;8.00;5.00;9;4;6;Just Right;Just right;;;;;;;18.60;16.28;13.95;23.26;13.95;13.95;9;8;5;7;4;7;14.89;19.15;19.15;17.02;19.15;10.64;6;7;8;9;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
